location,date,total_cases,new_cases,total_deaths,people_vaccinated,population
Brazil,2021-01-01,7448560.0,0.0,190488.0,,215313504
Brazil,2021-01-02,7448560.0,0.0,190488.0,,215313504
Brazil,2021-01-03,7700578.0,252018.0,195411.0,,215313504
Brazil,2021-01-04,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-05,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-06,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-07,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-08,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-09,7700578.0,0.0,195411.0,,215313504
Brazil,2021-01-10,8013708.0,313130.0,201460.0,,215313504
Brazil,2021-01-11,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-12,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-13,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-14,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-15,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-16,8013708.0,0.0,201460.0,,215313504
Brazil,2021-01-17,8393492.0,379784.0,208246.0,112.0,215313504
Brazil,2021-01-18,8393492.0,0.0,208246.0,1109.0,215313504
Brazil,2021-01-19,8393492.0,0.0,208246.0,13527.0,215313504
Brazil,2021-01-20,8393492.0,0.0,208246.0,105824.0,215313504
Brazil,2021-01-21,8393492.0,0.0,208246.0,193699.0,215313504
Brazil,2021-01-22,8393492.0,0.0,208246.0,462269.0,215313504
Brazil,2021-01-23,8393492.0,0.0,208246.0,573268.0,215313504
Brazil,2021-01-24,8753920.0,360428.0,215243.0,613954.0,215313504
Brazil,2021-01-25,8753920.0,0.0,215243.0,801759.0,215313504
Brazil,2021-01-26,8753920.0,0.0,215243.0,1045746.0,215313504
Brazil,2021-01-27,8753920.0,0.0,215243.0,1327546.0,215313504
Brazil,2021-01-28,8753920.0,0.0,215243.0,1563098.0,215313504
Brazil,2021-01-29,8753920.0,0.0,215243.0,1923813.0,215313504
Brazil,2021-01-30,8753920.0,0.0,215243.0,2046523.0,215313504
Brazil,2021-01-31,9118513.0,364593.0,222666.0,2084119.0,215313504
Brazil,2021-02-01,9118513.0,0.0,222666.0,2292551.0,215313504
Brazil,2021-02-02,9118513.0,0.0,222666.0,2521704.0,215313504
Brazil,2021-02-03,9118513.0,0.0,222666.0,2802134.0,215313504
Brazil,2021-02-04,9118513.0,0.0,222666.0,3074906.0,215313504
Brazil,2021-02-05,9118513.0,0.0,222666.0,3399421.0,215313504
Brazil,2021-02-06,9118513.0,0.0,222666.0,3534004.0,215313504
Brazil,2021-02-07,9447165.0,328652.0,230034.0,3579850.0,215313504
Brazil,2021-02-08,9447165.0,0.0,230034.0,3786591.0,215313504
Brazil,2021-02-09,9447165.0,0.0,230034.0,4069677.0,215313504
Brazil,2021-02-10,9447165.0,0.0,230034.0,4326075.0,215313504
Brazil,2021-02-11,9447165.0,0.0,230034.0,4586270.0,215313504
Brazil,2021-02-12,9447165.0,0.0,230034.0,4946738.0,215313504
Brazil,2021-02-13,9447165.0,0.0,230034.0,5042713.0,215313504
Brazil,2021-02-14,9765455.0,318290.0,237489.0,5076110.0,215313504
Brazil,2021-02-15,9765455.0,0.0,237489.0,5324317.0,215313504
Brazil,2021-02-16,9765455.0,0.0,237489.0,5326007.0,215313504
Brazil,2021-02-17,9765455.0,0.0,237489.0,5482925.0,215313504
Brazil,2021-02-18,9765455.0,0.0,237489.0,5640483.0,215313504
Brazil,2021-02-19,9765455.0,0.0,237489.0,5756361.0,215313504
Brazil,2021-02-20,9765455.0,0.0,237489.0,5817908.0,215313504
Brazil,2021-02-21,10081676.0,316221.0,244765.0,5857080.0,215313504
Brazil,2021-02-22,10081676.0,0.0,244765.0,6002873.0,215313504
Brazil,2021-02-23,10081676.0,0.0,244765.0,6116082.0,215313504
Brazil,2021-02-24,10081676.0,0.0,244765.0,6202055.0,215313504
Brazil,2021-02-25,10081676.0,0.0,244765.0,6346769.0,215313504
Brazil,2021-02-26,10081676.0,0.0,244765.0,6437836.0,215313504
Brazil,2021-02-27,10081676.0,0.0,244765.0,6518628.0,215313504
Brazil,2021-02-28,10455630.0,373954.0,252835.0,6542206.0,215313504
Brazil,2021-03-01,10455630.0,0.0,252835.0,6806293.0,215313504
Brazil,2021-03-02,10455630.0,0.0,252835.0,7114219.0,215313504
Brazil,2021-03-03,10455630.0,0.0,252835.0,7417852.0,215313504
Brazil,2021-03-04,10455630.0,0.0,252835.0,7701146.0,215313504
Brazil,2021-03-05,10455630.0,0.0,252835.0,7958939.0,215313504
Brazil,2021-03-06,10455630.0,0.0,252835.0,8142004.0,215313504
Brazil,2021-03-07,10869227.0,413597.0,262770.0,8227671.0,215313504
Brazil,2021-03-08,10869227.0,0.0,262770.0,8504966.0,215313504
Brazil,2021-03-09,10869227.0,0.0,262770.0,8764547.0,215313504
Brazil,2021-03-10,10869227.0,0.0,262770.0,9013293.0,215313504
Brazil,2021-03-11,10869227.0,0.0,262770.0,9298511.0,215313504
Brazil,2021-03-12,10869227.0,0.0,262770.0,9547655.0,215313504
Brazil,2021-03-13,10869227.0,0.0,262770.0,9669967.0,215313504
Brazil,2021-03-14,11363380.0,494153.0,275105.0,9718209.0,215313504
Brazil,2021-03-15,11363380.0,0.0,275105.0,10087787.0,215313504
Brazil,2021-03-16,11363380.0,0.0,275105.0,10402388.0,215313504
Brazil,2021-03-17,11363380.0,0.0,275105.0,10725474.0,215313504
Brazil,2021-03-18,11363380.0,0.0,275105.0,11055747.0,215313504
Brazil,2021-03-19,11363380.0,0.0,275105.0,11509501.0,215313504
Brazil,2021-03-20,11363380.0,0.0,275105.0,11739832.0,215313504
Brazil,2021-03-21,11871390.0,508010.0,290314.0,11818482.0,215313504
Brazil,2021-03-22,11871390.0,0.0,290314.0,12314847.0,215313504
Brazil,2021-03-23,11871390.0,0.0,290314.0,12817812.0,215313504
Brazil,2021-03-24,11871390.0,0.0,290314.0,13436373.0,215313504
Brazil,2021-03-25,11871390.0,0.0,290314.0,14102934.0,215313504
Brazil,2021-03-26,11871390.0,0.0,290314.0,14928869.0,215313504
Brazil,2021-03-27,11871390.0,0.0,290314.0,15282128.0,215313504
Brazil,2021-03-28,12404414.0,533024.0,307112.0,15513974.0,215313504
Brazil,2021-03-29,12404414.0,0.0,307112.0,16335279.0,215313504
Brazil,2021-03-30,12404414.0,0.0,307112.0,16995184.0,215313504
Brazil,2021-03-31,12404414.0,0.0,307112.0,17745732.0,215313504
Brazil,2021-04-01,12404414.0,0.0,307112.0,18639028.0,215313504
Brazil,2021-04-02,12404414.0,0.0,307112.0,18900837.0,215313504
Brazil,2021-04-03,12404414.0,0.0,307112.0,19222342.0,215313504
Brazil,2021-04-04,12910082.0,505668.0,328206.0,19510333.0,215313504
Brazil,2021-04-05,12910082.0,0.0,328206.0,20056296.0,215313504
Brazil,2021-04-06,12910082.0,0.0,328206.0,20850120.0,215313504
Brazil,2021-04-07,12910082.0,0.0,328206.0,21538484.0,215313504
Brazil,2021-04-08,12910082.0,0.0,328206.0,22246612.0,215313504
Brazil,2021-04-09,12910082.0,0.0,328206.0,22693305.0,215313504
Brazil,2021-04-10,12910082.0,0.0,328206.0,23097172.0,215313504
Brazil,2021-04-11,13373174.0,463092.0,348718.0,23300896.0,215313504
Brazil,2021-04-12,13373174.0,0.0,348718.0,23910515.0,215313504
Brazil,2021-04-13,13373174.0,0.0,348718.0,24473138.0,215313504
Brazil,2021-04-14,13373174.0,0.0,348718.0,24996380.0,215313504
Brazil,2021-04-15,13373174.0,0.0,348718.0,25478194.0,215313504
Brazil,2021-04-16,13373174.0,0.0,348718.0,25810304.0,215313504
Brazil,2021-04-17,13373174.0,0.0,348718.0,26085155.0,215313504
Brazil,2021-04-18,13832455.0,459281.0,368749.0,26210282.0,215313504
Brazil,2021-04-19,13832455.0,0.0,368749.0,26707227.0,215313504
Brazil,2021-04-20,13832455.0,0.0,368749.0,27184073.0,215313504
Brazil,2021-04-21,13832455.0,0.0,368749.0,27518053.0,215313504
Brazil,2021-04-22,13832455.0,0.0,368749.0,27887014.0,215313504
Brazil,2021-04-23,13832455.0,0.0,368749.0,28783905.0,215313504
Brazil,2021-04-24,13832455.0,0.0,368749.0,28981002.0,215313504
Brazil,2021-04-25,14237078.0,404623.0,386416.0,29041497.0,215313504
Brazil,2021-04-26,14237078.0,0.0,386416.0,29601947.0,215313504
Brazil,2021-04-27,14237078.0,0.0,386416.0,30275923.0,215313504
Brazil,2021-04-28,14237078.0,0.0,386416.0,30748674.0,215313504
Brazil,2021-04-29,14237078.0,0.0,386416.0,31243694.0,215313504
Brazil,2021-04-30,14237078.0,0.0,386416.0,31696792.0,215313504
Brazil,2021-05-01,14237078.0,0.0,386416.0,31830880.0,215313504
Brazil,2021-05-02,14659011.0,421933.0,403781.0,31884404.0,215313504
Brazil,2021-05-03,14659011.0,0.0,403781.0,32345310.0,215313504
Brazil,2021-05-04,14659011.0,0.0,403781.0,32896171.0,215313504
Brazil,2021-05-05,14659011.0,0.0,403781.0,33490395.0,215313504
Brazil,2021-05-06,14659011.0,0.0,403781.0,34271192.0,215313504
Brazil,2021-05-07,14659011.0,0.0,403781.0,35008550.0,215313504
Brazil,2021-05-08,14659011.0,0.0,403781.0,35253389.0,215313504
Brazil,2021-05-09,15082449.0,423438.0,419114.0,35318058.0,215313504
Brazil,2021-05-10,15082449.0,0.0,419114.0,35926219.0,215313504
Brazil,2021-05-11,15082449.0,0.0,419114.0,36523507.0,215313504
Brazil,2021-05-12,15082449.0,0.0,419114.0,37233983.0,215313504
Brazil,2021-05-13,15082449.0,0.0,419114.0,37768491.0,215313504
Brazil,2021-05-14,15082449.0,0.0,419114.0,38320507.0,215313504
Brazil,2021-05-15,15082449.0,0.0,419114.0,38570631.0,215313504
Brazil,2021-05-16,15519525.0,437076.0,432628.0,38752714.0,215313504
Brazil,2021-05-17,15519525.0,0.0,432628.0,39284275.0,215313504
Brazil,2021-05-18,15519525.0,0.0,432628.0,39891922.0,215313504
Brazil,2021-05-19,15519525.0,0.0,432628.0,40435632.0,215313504
Brazil,2021-05-20,15519525.0,0.0,432628.0,41089722.0,215313504
Brazil,2021-05-21,15519525.0,0.0,432628.0,41659039.0,215313504
Brazil,2021-05-22,15519525.0,0.0,432628.0,41882011.0,215313504
Brazil,2021-05-23,15970949.0,451424.0,446309.0,42474538.0,215313504
Brazil,2021-05-24,15970949.0,0.0,446309.0,43008064.0,215313504
Brazil,2021-05-25,15970949.0,0.0,446309.0,43525933.0,215313504
Brazil,2021-05-26,15970949.0,0.0,446309.0,44045168.0,215313504
Brazil,2021-05-27,15970949.0,0.0,446309.0,44530761.0,215313504
Brazil,2021-05-28,15970949.0,0.0,446309.0,45284397.0,215313504
Brazil,2021-05-29,15970949.0,0.0,446309.0,45604680.0,215313504
Brazil,2021-05-30,16391930.0,420981.0,459045.0,45684962.0,215313504
Brazil,2021-05-31,16391930.0,0.0,459045.0,46328168.0,215313504
Brazil,2021-06-01,16391930.0,0.0,459045.0,46932629.0,215313504
Brazil,2021-06-02,16391930.0,0.0,459045.0,47852026.0,215313504
Brazil,2021-06-03,16391930.0,0.0,459045.0,48321463.0,215313504
Brazil,2021-06-04,16391930.0,0.0,459045.0,48963900.0,215313504
Brazil,2021-06-05,16391930.0,0.0,459045.0,49491413.0,215313504
Brazil,2021-06-06,16841408.0,449478.0,470842.0,49685501.0,215313504
Brazil,2021-06-07,16841408.0,0.0,470842.0,50381104.0,215313504
Brazil,2021-06-08,16841408.0,0.0,470842.0,51502554.0,215313504
Brazil,2021-06-09,16841408.0,0.0,470842.0,52567517.0,215313504
Brazil,2021-06-10,16841408.0,0.0,470842.0,53577624.0,215313504
Brazil,2021-06-11,16841408.0,0.0,470842.0,54685737.0,215313504
Brazil,2021-06-12,16841408.0,0.0,470842.0,55292343.0,215313504
Brazil,2021-06-13,17296118.0,454710.0,484235.0,55617274.0,215313504
Brazil,2021-06-14,17296118.0,0.0,484235.0,56657381.0,215313504
Brazil,2021-06-15,17296118.0,0.0,484235.0,57910386.0,215313504
Brazil,2021-06-16,17296118.0,0.0,484235.0,59068483.0,215313504
Brazil,2021-06-17,17296118.0,0.0,484235.0,61187304.0,215313504
Brazil,2021-06-18,17296118.0,0.0,484235.0,62785859.0,215313504
Brazil,2021-06-19,17296118.0,0.0,484235.0,63659153.0,215313504
Brazil,2021-06-20,17801462.0,505344.0,498499.0,64099339.0,215313504
Brazil,2021-06-21,17801462.0,0.0,498499.0,65421825.0,215313504
Brazil,2021-06-22,17801462.0,0.0,498499.0,66688623.0,215313504
Brazil,2021-06-23,17801462.0,0.0,498499.0,67890907.0,215313504
Brazil,2021-06-24,17801462.0,0.0,498499.0,69113521.0,215313504
Brazil,2021-06-25,17801462.0,0.0,498499.0,70369603.0,215313504
Brazil,2021-06-26,17801462.0,0.0,498499.0,71090361.0,215313504
Brazil,2021-06-27,18322760.0,521298.0,511142.0,71319026.0,215313504
Brazil,2021-06-28,18322760.0,0.0,511142.0,72324820.0,215313504
Brazil,2021-06-29,18322760.0,0.0,511142.0,73943650.0,215313504
Brazil,2021-06-30,18322760.0,0.0,511142.0,75097273.0,215313504
Brazil,2021-07-01,18322760.0,0.0,511142.0,76284848.0,215313504
Brazil,2021-07-02,18322760.0,0.0,511142.0,77586349.0,215313504
Brazil,2021-07-03,18322760.0,0.0,511142.0,78210253.0,215313504
Brazil,2021-07-04,18687469.0,364709.0,521952.0,78512727.0,215313504
Brazil,2021-07-05,18687469.0,0.0,521952.0,79835457.0,215313504
Brazil,2021-07-06,18687469.0,0.0,521952.0,81152984.0,215313504
Brazil,2021-07-07,18687469.0,0.0,521952.0,82649595.0,215313504
Brazil,2021-07-08,18687469.0,0.0,521952.0,83948802.0,215313504
Brazil,2021-07-09,18687469.0,0.0,521952.0,85166293.0,215313504
Brazil,2021-07-10,18687469.0,0.0,521952.0,85922323.0,215313504
Brazil,2021-07-11,19020499.0,333030.0,531688.0,86272249.0,215313504
Brazil,2021-07-12,19020499.0,0.0,531688.0,87264587.0,215313504
Brazil,2021-07-13,19020499.0,0.0,531688.0,88385719.0,215313504
Brazil,2021-07-14,19020499.0,0.0,531688.0,89449394.0,215313504
Brazil,2021-07-15,19020499.0,0.0,531688.0,90743692.0,215313504
Brazil,2021-07-16,19020499.0,0.0,531688.0,91739486.0,215313504
Brazil,2021-07-17,19020499.0,0.0,531688.0,92434146.0,215313504
Brazil,2021-07-18,19308109.0,287610.0,540398.0,92630599.0,215313504
Brazil,2021-07-19,19308109.0,0.0,540398.0,93786760.0,215313504
Brazil,2021-07-20,19308109.0,0.0,540398.0,95101845.0,215313504
Brazil,2021-07-21,19308109.0,0.0,540398.0,96304601.0,215313504
Brazil,2021-07-22,19308109.0,0.0,540398.0,97428671.0,215313504
Brazil,2021-07-23,19308109.0,0.0,540398.0,98712936.0,215313504
Brazil,2021-07-24,19308109.0,0.0,540398.0,99391757.0,215313504
Brazil,2021-07-25,19632443.0,324334.0,548340.0,99610570.0,215313504
Brazil,2021-07-26,19632443.0,0.0,548340.0,100522817.0,215313504
Brazil,2021-07-27,19632443.0,0.0,548340.0,101528055.0,215313504
Brazil,2021-07-28,19632443.0,0.0,548340.0,102535345.0,215313504
Brazil,2021-07-29,19632443.0,0.0,548340.0,103363365.0,215313504
Brazil,2021-07-30,19632443.0,0.0,548340.0,104477597.0,215313504
Brazil,2021-07-31,19632443.0,0.0,548340.0,105083580.0,215313504
Brazil,2021-08-01,19880273.0,247830.0,555460.0,105292650.0,215313504
Brazil,2021-08-02,19880273.0,0.0,555460.0,105934725.0,215313504
Brazil,2021-08-03,19880273.0,0.0,555460.0,107137953.0,215313504
Brazil,2021-08-04,19880273.0,0.0,555460.0,108658469.0,215313504
Brazil,2021-08-05,19880273.0,0.0,555460.0,109745651.0,215313504
Brazil,2021-08-06,19880273.0,0.0,555460.0,110841845.0,215313504
Brazil,2021-08-07,19880273.0,0.0,555460.0,111342715.0,215313504
Brazil,2021-08-08,20108746.0,228473.0,561762.0,111566720.0,215313504
Brazil,2021-08-09,20108746.0,0.0,561762.0,112476618.0,215313504
Brazil,2021-08-10,20108746.0,0.0,561762.0,113880889.0,215313504
Brazil,2021-08-11,20108746.0,0.0,561762.0,115251518.0,215313504
Brazil,2021-08-12,20108746.0,0.0,561762.0,116780678.0,215313504
Brazil,2021-08-13,20108746.0,0.0,561762.0,118175020.0,215313504
Brazil,2021-08-14,20108746.0,0.0,561762.0,119132205.0,215313504
Brazil,2021-08-15,20319000.0,210254.0,567862.0,119504650.0,215313504
Brazil,2021-08-16,20319000.0,0.0,567862.0,120686544.0,215313504
Brazil,2021-08-17,20319000.0,0.0,567862.0,122541955.0,215313504
Brazil,2021-08-18,20319000.0,0.0,567862.0,123678883.0,215313504
Brazil,2021-08-19,20319000.0,0.0,567862.0,125160916.0,215313504
Brazil,2021-08-20,20319000.0,0.0,567862.0,126384146.0,215313504
Brazil,2021-08-21,20319000.0,0.0,567862.0,127168248.0,215313504
Brazil,2021-08-22,20528099.0,209099.0,573511.0,127600937.0,215313504
Brazil,2021-08-23,20528099.0,0.0,573511.0,128859272.0,215313504
Brazil,2021-08-24,20528099.0,0.0,573511.0,130267899.0,215313504
Brazil,2021-08-25,20528099.0,0.0,573511.0,131489509.0,215313504
Brazil,2021-08-26,20528099.0,0.0,573511.0,131918133.0,215313504
Brazil,2021-08-27,20528099.0,0.0,573511.0,132939921.0,215313504
Brazil,2021-08-28,20528099.0,0.0,573511.0,133608741.0,215313504
Brazil,2021-08-29,20703906.0,175807.0,578326.0,133947333.0,215313504
Brazil,2021-08-30,20703906.0,0.0,578326.0,134777145.0,215313504
Brazil,2021-08-31,20703906.0,0.0,578326.0,136127045.0,215313504
Brazil,2021-09-01,20703906.0,0.0,578326.0,137067385.0,215313504
Brazil,2021-09-02,20703906.0,0.0,578326.0,137897705.0,215313504
Brazil,2021-09-03,20703906.0,0.0,578326.0,138653061.0,215313504
Brazil,2021-09-04,20703906.0,0.0,578326.0,139039441.0,215313504
Brazil,2021-09-05,20856060.0,152154.0,582670.0,139210778.0,215313504
Brazil,2021-09-06,20856060.0,0.0,582670.0,139985523.0,215313504
Brazil,2021-09-07,20856060.0,0.0,582670.0,140218809.0,215313504
Brazil,2021-09-08,20856060.0,0.0,582670.0,140820674.0,215313504
Brazil,2021-09-09,20856060.0,0.0,582670.0,141565747.0,215313504
Brazil,2021-09-10,20856060.0,0.0,582670.0,142382292.0,215313504
Brazil,2021-09-11,20856060.0,0.0,582670.0,142798088.0,215313504
Brazil,2021-09-12,20974850.0,118790.0,585846.0,142983971.0,215313504
Brazil,2021-09-13,20974850.0,0.0,585846.0,143433748.0,215313504
Brazil,2021-09-14,20974850.0,0.0,585846.0,144100429.0,215313504
Brazil,2021-09-15,20974850.0,0.0,585846.0,144761529.0,215313504
Brazil,2021-09-16,20974850.0,0.0,585846.0,145238112.0,215313504
Brazil,2021-09-17,20974850.0,0.0,585846.0,146000277.0,215313504
Brazil,2021-09-18,20974850.0,0.0,585846.0,146371189.0,215313504
Brazil,2021-09-19,21080219.0,105369.0,589573.0,146553215.0,215313504
Brazil,2021-09-20,21080219.0,0.0,589573.0,146923305.0,215313504
Brazil,2021-09-21,21080219.0,0.0,589573.0,147473077.0,215313504
Brazil,2021-09-22,21080219.0,0.0,589573.0,147966925.0,215313504
Brazil,2021-09-23,21080219.0,0.0,589573.0,148510818.0,215313504
Brazil,2021-09-24,21080219.0,0.0,589573.0,148994474.0,215313504
Brazil,2021-09-25,21080219.0,0.0,589573.0,149386359.0,215313504
Brazil,2021-09-26,21327616.0,247397.0,593663.0,149565073.0,215313504
Brazil,2021-09-27,21327616.0,0.0,593663.0,149871708.0,215313504
Brazil,2021-09-28,21327616.0,0.0,593663.0,150382518.0,215313504
Brazil,2021-09-29,21327616.0,0.0,593663.0,150881737.0,215313504
Brazil,2021-09-30,21327616.0,0.0,593663.0,151420924.0,215313504
Brazil,2021-10-01,21327616.0,0.0,593663.0,151901209.0,215313504
Brazil,2021-10-02,21327616.0,0.0,593663.0,152166987.0,215313504
Brazil,2021-10-03,21445651.0,118035.0,597225.0,152277364.0,215313504
Brazil,2021-10-04,21445651.0,0.0,597225.0,152519888.0,215313504
Brazil,2021-10-05,21445651.0,0.0,597225.0,152926450.0,215313504
Brazil,2021-10-06,21445651.0,0.0,597225.0,153310124.0,215313504
Brazil,2021-10-07,21445651.0,0.0,597225.0,153699490.0,215313504
Brazil,2021-10-08,21445651.0,0.0,597225.0,154010913.0,215313504
Brazil,2021-10-09,21445651.0,0.0,597225.0,154181567.0,215313504
Brazil,2021-10-10,21550730.0,105079.0,600425.0,154292724.0,215313504
Brazil,2021-10-11,21550730.0,0.0,600425.0,154580496.0,215313504
Brazil,2021-10-12,21550730.0,0.0,600425.0,154693150.0,215313504
Brazil,2021-10-13,21550730.0,0.0,600425.0,154798792.0,215313504
Brazil,2021-10-14,21550730.0,0.0,600425.0,155526988.0,215313504
Brazil,2021-10-15,21550730.0,0.0,600425.0,156015804.0,215313504
Brazil,2021-10-16,21550730.0,0.0,600425.0,156313972.0,215313504
Brazil,2021-10-17,21627476.0,76746.0,602669.0,156420266.0,215313504
Brazil,2021-10-18,21627476.0,0.0,602669.0,156558619.0,215313504
Brazil,2021-10-19,21627476.0,0.0,602669.0,156892317.0,215313504
Brazil,2021-10-20,21627476.0,0.0,602669.0,157322792.0,215313504
Brazil,2021-10-21,21627476.0,0.0,602669.0,157475037.0,215313504
Brazil,2021-10-22,21627476.0,0.0,602669.0,157679997.0,215313504
Brazil,2021-10-23,21627476.0,0.0,602669.0,157810514.0,215313504
Brazil,2021-10-24,21711843.0,84367.0,605139.0,157986323.0,215313504
Brazil,2021-10-25,21711843.0,0.0,605139.0,158281322.0,215313504
Brazil,2021-10-26,21711843.0,0.0,605139.0,158619663.0,215313504
Brazil,2021-10-27,21711843.0,0.0,605139.0,158890656.0,215313504
Brazil,2021-10-28,21711843.0,0.0,605139.0,159171324.0,215313504
Brazil,2021-10-29,21711843.0,0.0,605139.0,159412919.0,215313504
Brazil,2021-10-30,21711843.0,0.0,605139.0,159518249.0,215313504
Brazil,2021-10-31,21793401.0,81558.0,607462.0,159589151.0,215313504
Brazil,2021-11-01,21793401.0,0.0,607462.0,159631476.0,215313504
Brazil,2021-11-02,21793401.0,0.0,607462.0,159667965.0,215313504
Brazil,2021-11-03,21793401.0,0.0,607462.0,159792323.0,215313504
Brazil,2021-11-04,21793401.0,0.0,607462.0,160056071.0,215313504
Brazil,2021-11-05,21793401.0,0.0,607462.0,160333906.0,215313504
Brazil,2021-11-06,21793401.0,0.0,607462.0,160423951.0,215313504
Brazil,2021-11-07,21862458.0,69057.0,609060.0,160707880.0,215313504
Brazil,2021-11-08,21862458.0,0.0,609060.0,160971992.0,215313504
Brazil,2021-11-09,21862458.0,0.0,609060.0,161179478.0,215313504
Brazil,2021-11-10,21862458.0,0.0,609060.0,161412780.0,215313504
Brazil,2021-11-11,21862458.0,0.0,609060.0,161690791.0,215313504
Brazil,2021-11-12,21862458.0,0.0,609060.0,161743151.0,215313504
Brazil,2021-11-13,21862458.0,0.0,609060.0,161814220.0,215313504
Brazil,2021-11-14,21939196.0,76738.0,610491.0,161908494.0,215313504
Brazil,2021-11-15,21939196.0,0.0,610491.0,161973124.0,215313504
Brazil,2021-11-16,21939196.0,0.0,610491.0,162028086.0,215313504
Brazil,2021-11-17,21939196.0,0.0,610491.0,162257537.0,215313504
Brazil,2021-11-18,21939196.0,0.0,610491.0,162397679.0,215313504
Brazil,2021-11-19,21939196.0,0.0,610491.0,162554502.0,215313504
Brazil,2021-11-20,21939196.0,0.0,610491.0,162688776.0,215313504
Brazil,2021-11-21,22003317.0,64121.0,612370.0,162812584.0,215313504
Brazil,2021-11-22,22003317.0,0.0,612370.0,162957786.0,215313504
Brazil,2021-11-23,22003317.0,0.0,612370.0,163108526.0,215313504
Brazil,2021-11-24,22003317.0,0.0,612370.0,163216460.0,215313504
Brazil,2021-11-25,22003317.0,0.0,612370.0,163342820.0,215313504
Brazil,2021-11-26,22003317.0,0.0,612370.0,163546806.0,215313504
Brazil,2021-11-27,22003317.0,0.0,612370.0,163607249.0,215313504
Brazil,2021-11-28,22067630.0,64313.0,613957.0,163684746.0,215313504
Brazil,2021-11-29,22067630.0,0.0,613957.0,163706613.0,215313504
Brazil,2021-11-30,22067630.0,0.0,613957.0,163926497.0,215313504
Brazil,2021-12-01,22067630.0,0.0,613957.0,164159539.0,215313504
Brazil,2021-12-02,22067630.0,0.0,613957.0,164290464.0,215313504
Brazil,2021-12-03,22067630.0,0.0,613957.0,164457496.0,215313504
Brazil,2021-12-04,22067630.0,0.0,613957.0,164543599.0,215313504
Brazil,2021-12-05,22129409.0,61779.0,615400.0,164589731.0,215313504
Brazil,2021-12-06,22129409.0,0.0,615400.0,164604790.0,215313504
Brazil,2021-12-07,22129409.0,0.0,615400.0,164711745.0,215313504
Brazil,2021-12-08,22129409.0,0.0,615400.0,164800426.0,215313504
Brazil,2021-12-09,22129409.0,0.0,615400.0,164914808.0,215313504
Brazil,2021-12-10,22129409.0,0.0,615400.0,,215313504
Brazil,2021-12-11,22129409.0,0.0,615400.0,,215313504
Brazil,2021-12-12,22184824.0,55415.0,616691.0,,215313504
Brazil,2021-12-13,22184824.0,0.0,616691.0,,215313504
Brazil,2021-12-14,22184824.0,0.0,616691.0,164933940.0,215313504
Brazil,2021-12-15,22184824.0,0.0,616691.0,165135181.0,215313504
Brazil,2021-12-16,22184824.0,0.0,616691.0,165279022.0,215313504
Brazil,2021-12-17,22184824.0,0.0,616691.0,165393977.0,215313504
Brazil,2021-12-18,22184824.0,0.0,616691.0,165409165.0,215313504
Brazil,2021-12-19,22209020.0,24196.0,617601.0,165417886.0,215313504
Brazil,2021-12-20,22209020.0,0.0,617601.0,165471288.0,215313504
Brazil,2021-12-21,22209020.0,0.0,617601.0,165554570.0,215313504
Brazil,2021-12-22,22209020.0,0.0,617601.0,165836442.0,215313504
Brazil,2021-12-23,22209020.0,0.0,617601.0,165894312.0,215313504
Brazil,2021-12-24,22209020.0,0.0,617601.0,,215313504
Brazil,2021-12-25,22209020.0,0.0,617601.0,,215313504
Brazil,2021-12-26,22230737.0,21717.0,618392.0,,215313504
Brazil,2021-12-27,22230737.0,0.0,618392.0,165952037.0,215313504
Brazil,2021-12-28,22230737.0,0.0,618392.0,166062249.0,215313504
Brazil,2021-12-29,22230737.0,0.0,618392.0,166143380.0,215313504
Brazil,2021-12-30,22230737.0,0.0,618392.0,166185628.0,215313504
Brazil,2021-12-31,22230737.0,0.0,618392.0,166195505.0,215313504
Brazil,2022-01-01,22230737.0,0.0,618392.0,166199307.0,215313504
Brazil,2022-01-02,22287521.0,56784.0,619056.0,166206716.0,215313504
Brazil,2022-01-03,22287521.0,0.0,619056.0,166320650.0,215313504
Brazil,2022-01-04,22287521.0,0.0,619056.0,166426973.0,215313504
Brazil,2022-01-05,22287521.0,0.0,619056.0,166475764.0,215313504
Brazil,2022-01-06,22287521.0,0.0,619056.0,,215313504
Brazil,2022-01-07,22287521.0,0.0,619056.0,,215313504
Brazil,2022-01-08,22287521.0,0.0,619056.0,,215313504
Brazil,2022-01-09,22450222.0,162701.0,619822.0,166618516.0,215313504
Brazil,2022-01-10,22450222.0,0.0,619822.0,166713275.0,215313504
Brazil,2022-01-11,22450222.0,0.0,619822.0,166769657.0,215313504
Brazil,2022-01-12,22450222.0,0.0,619822.0,166772188.0,215313504
Brazil,2022-01-13,22450222.0,0.0,619822.0,166833338.0,215313504
Brazil,2022-01-14,22450222.0,0.0,619822.0,166870347.0,215313504
